student_id,date,food,study_materials,transport,entertainment,daily_supplies,total
STU_0006,2023-11-25,44,6,0,7,0,57
STU_0006,2023-11-26,19,3,0,12,0,34
STU_0006,2023-11-27,22,1,30,10,15,78
STU_0006,2023-11-28,18,2,0,69,20,109
STU_0006,2023-11-29,33,1,5,31,0,70
STU_0006,2023-11-30,24,4,0,41,0,69
STU_0006,2023-12-01,32,3,0,24,0,59
STU_0006,2023-12-02,37,4,0,40,0,81
STU_0006,2023-12-03,50,38,5,24,0,117
STU_0006,2023-12-04,18,11,0,13,0,42
STU_0006,2023-12-05,17,23,0,21,0,61
STU_0006,2023-12-06,15,1,5,62,0,83
STU_0006,2023-12-07,30,7,0,42,0,79
STU_0006,2023-12-08,27,2,0,30,0,59
STU_0006,2023-12-09,33,11,0,3,0,47
STU_0006,2023-12-10,22,7,0,26,0,55
STU_0006,2023-12-11,55,1,0,30,15,101
STU_0006,2023-12-12,23,0,0,42,20,85
STU_0006,2023-12-13,39,5,15,68,0,127
STU_0006,2023-12-14,38,2,0,43,0,83
STU_0006,2023-12-15,37,39,15,36,0,127
STU_0006,2023-12-16,28,10,0,20,0,58
STU_0006,2023-12-17,38,11,0,19,0,68
STU_0006,2023-12-18,41,10,10,25,0,86
STU_0006,2023-12-19,33,26,0,63,5,127
STU_0006,2023-12-20,35,16,0,28,0,79
STU_0006,2023-12-21,31,12,0,53,0,96
STU_0006,2023-12-22,24,2,0,27,5,58
STU_0006,2023-12-23,30,7,0,8,0,45
STU_0006,2023-12-24,13,0,0,21,0,34
STU_0006,2023-12-25,23,8,0,23,0,54
STU_0006,2023-12-26,25,25,5,17,10,82
STU_0006,2023-12-27,26,2,0,49,0,77
STU_0006,2023-12-28,33,2,0,56,0,91
STU_0006,2023-12-29,24,2,0,31,0,57
STU_0006,2023-12-30,42,3,0,24,0,69
STU_0006,2023-12-31,30,24,10,11,0,75
STU_0006,2024-01-01,29,20,0,24,0,73
STU_0006,2024-01-02,34,2,0,49,0,85
STU_0006,2024-01-03,38,9,0,48,0,95
STU_0006,2024-01-04,14,11,0,35,0,60
STU_0006,2024-01-05,40,3,0,24,0,67
STU_0006,2024-01-06,36,1,0,11,0,48
STU_0007,2023-09-04,40,5,0,30,0,75
STU_0007,2023-09-05,27,0,0,24,5,56
STU_0007,2023-09-06,44,7,0,57,0,108
STU_0007,2023-09-07,14,18,0,30,15,77
STU_0007,2023-09-08,31,3,0,8,0,42
STU_0007,2023-09-09,32,3,5,41,0,81
STU_0007,2023-09-10,34,2,0,11,5,52
STU_0007,2023-09-11,27,5,0,16,0,48
STU_0007,2023-09-12,15,4,0,37,0,56
STU_0007,2023-09-13,36,14,0,25,0,75
STU_0007,2023-09-14,32,5,0,44,0,81
STU_0007,2023-09-15,49,9,0,42,0,100
STU_0007,2023-09-16,33,5,0,26,50,114
STU_0007,2023-09-17,31,2,0,24,0,57
STU_0007,2023-09-18,28,3,0,21,0,52
STU_0007,2023-09-19,29,8,0,10,0,47
STU_0007,2023-09-20,22,11,10,17,0,60
STU_0007,2023-09-21,37,7,0,32,0,76
STU_0007,2023-09-22,23,6,5,30,5,69
STU_0007,2023-09-23,37,6,0,23,0,66
STU_0007,2023-09-24,38,9,0,35,0,82
STU_0007,2023-09-25,21,3,0,11,0,35
STU_0007,2023-09-26,29,14,0,55,0,98
STU_0007,2023-09-27,24,18,5,35,0,82
STU_0007,2023-09-28,19,2,10,54,5,90
STU_0007,2023-09-29,31,6,0,26,0,63
STU_0007,2023-09-30,24,8,0,22,0,54
STU_0007,2023-10-01,32,10,5,7,0,54
STU_0007,2023-10-02,49,0,0,38,0,87
STU_0007,2023-10-03,20,1,0,31,0,52
STU_0007,2023-10-04,29,11,15,36,0,91
STU_0007,2023-10-05,21,12,0,25,5,63
STU_0007,2023-10-06,34,1,0,36,0,71
STU_0007,2023-10-07,43,13,0,10,0,66
STU_0007,2023-10-08,24,16,0,26,5,71
STU_0007,2023-10-09,8,2,0,22,5,37
STU_0007,2023-10-10,29,13,0,38,0,80
STU_0007,2023-10-11,25,8,5,43,0,81
STU_0007,2023-10-12,15,0,0,19,0,34
STU_0007,2023-10-13,44,42,0,32,5,123
STU_0007,2023-10-14,29,2,0,8,0,39
STU_0007,2023-10-15,31,9,0,9,0,49
STU_0007,2023-10-16,32,19,15,22,0,88
STU_0007,2023-10-17,33,3,0,36,0,72
STU_0007,2023-10-18,31,1,0,6,30,68
STU_0007,2023-10-19,30,12,0,49,0,91
STU_0007,2023-10-20,22,3,0,6,0,31
STU_0007,2023-10-21,24,10,0,14,0,48
STU_0007,2023-10-22,31,1,0,2,0,34
STU_0007,2023-10-23,23,6,0,36,15,80
STU_0007,2023-10-24,29,16,0,50,0,95
STU_0007,2023-10-25,29,1,0,25,0,55
STU_0007,2023-10-26,15,17,0,23,0,55
STU_0007,2023-10-27,30,2,0,9,0,41
STU_0007,2023-10-28,29,1,0,29,5,64
STU_0007,2023-10-29,32,7,0,16,0,55
STU_0007,2023-10-30,35,11,0,24,0,70
STU_0007,2023-10-31,29,1,0,67,0,97
STU_0007,2023-11-01,23,10,0,26,0,59
STU_0007,2023-11-02,46,11,0,45,50,152
STU_0007,2023-11-03,25,1,0,0,15,41
STU_0007,2023-11-04,23,5,10,27,0,65
STU_0007,2023-11-05,50,5,0,28,0,83
STU_0007,2023-11-06,29,23,0,28,0,80
STU_0007,2023-11-07,34,4,10,50,0,98
STU_0007,2023-11-08,35,29,0,52,0,116
STU_0007,2023-11-09,33,9,0,50,0,92
STU_0007,2023-11-10,34,16,0,19,0,69
STU_0007,2023-11-11,20,15,0,14,0,49
STU_0007,2023-11-12,22,6,0,30,0,58
STU_0007,2023-11-13,43,2,0,20,0,65
STU_0007,2023-11-14,36,6,0,15,50,107
STU_0007,2023-11-15,54,7,0,55,0,116
STU_0007,2023-11-16,33,3,10,54,0,100
STU_0007,2023-11-17,16,1,0,6,0,23
STU_0007,2023-11-18,25,3,10,7,0,45
STU_0007,2023-11-19,23,4,0,0,0,27
STU_0007,2023-11-20,41,1,0,33,0,75
STU_0007,2023-11-21,30,26,0,41,0,97
STU_0007,2023-11-22,35,11,0,26,0,72
STU_0007,2023-11-23,40,30,0,39,0,109
STU_0007,2023-11-24,48,2,5,16,0,71
STU_0007,2023-11-25,13,5,0,42,0,60
STU_0007,2023-11-26,47,4,5,19,0,75
STU_0007,2023-11-27,45,15,5,29,0,94
STU_0007,2023-11-28,32,10,10,53,0,105
STU_0007,2023-11-29,14,5,0,35,0,54
STU_0007,2023-11-30,33,22,15,72,0,142
STU_0007,2023-12-01,22,14,0,27,0,63
STU_0007,2023-12-02,39,6,0,18,0,63
STU_0007,2023-12-03,29,8,0,20,20,77
STU_0007,2023-12-04,41,5,0,7,0,53
STU_0007,2023-12-05,45,3,5,56,0,109
STU_0007,2023-12-06,23,1,0,48,0,72
STU_0007,2023-12-07,16,3,0,34,0,53
STU_0007,2023-12-08,22,6,10,8,0,46
STU_0007,2023-12-09,37,5,0,20,0,62
STU_0007,2023-12-10,54,3,0,8,0,65
STU_0007,2023-12-11,36,18,10,6,0,70
STU_0007,2023-12-12,29,1,0,59,15,104
STU_0008,2023-09-21,23,1,0,21,30,75
STU_0008,2023-09-22,47,4,0,18,0,69
STU_0008,2023-09-23,30,0,50,17,0,97
STU_0008,2023-09-24,11,15,0,27,0,53
STU_0008,2023-09-25,36,7,0,18,0,61
STU_0008,2023-09-26,40,18,0,38,0,96
STU_0008,2023-09-27,33,4,0,33,5,75
STU_0008,2023-09-28,29,10,0,8,0,47
STU_0008,2023-09-29,35,7,0,17,0,59
STU_0008,2023-09-30,37,7,0,30,0,74
STU_0008,2023-10-01,36,3,0,28,0,67
STU_0008,2023-10-02,33,5,0,28,0,66
STU_0008,2023-10-03,14,2,0,18,0,34
STU_0008,2023-10-04,17,4,0,51,0,72
STU_0008,2023-10-05,21,0,0,43,0,64
STU_0008,2023-10-06,44,22,0,29,0,95
STU_0008,2023-10-07,23,6,0,0,0,29
STU_0008,2023-10-08,31,5,5,14,5,60
STU_0008,2023-10-09,26,1,0,21,0,48
STU_0008,2023-10-10,29,10,0,52,15,106
STU_0008,2023-10-11,21,33,0,42,15,111
STU_0008,2023-10-12,29,3,0,20,20,72
STU_0008,2023-10-13,43,0,0,28,0,71
STU_0008,2023-10-14,41,17,0,22,0,80
STU_0008,2023-10-15,21,6,0,12,0,39
STU_0008,2023-10-16,35,3,0,4,0,42
STU_0008,2023-10-17,51,26,0,48,0,125
STU_0008,2023-10-18,27,8,0,40,0,75
STU_0008,2023-10-19,22,2,0,56,0,80
STU_0008,2023-10-20,27,1,0,22,0,50
STU_0008,2023-10-21,19,5,0,11,0,35
STU_0008,2023-10-22,39,11,0,22,0,72
STU_0008,2023-10-23,50,9,0,25,0,84
STU_0008,2023-10-24,19,32,0,26,0,77
STU_0008,2023-10-25,41,29,0,43,0,113
STU_0008,2023-10-26,35,7,0,36,0,78
STU_0008,2023-10-27,34,0,0,14,0,48
STU_0008,2023-10-28,46,16,0,11,0,73
STU_0008,2023-10-29,17,9,0,28,10,64
STU_0008,2023-10-30,27,6,0,37,0,70
STU_0008,2023-10-31,30,14,0,52,0,96
STU_0008,2023-11-01,52,4,0,52,0,108
STU_0008,2023-11-02,27,3,0,43,0,73
STU_0008,2023-11-03,11,12,0,26,0,49
STU_0008,2023-11-04,34,2,0,12,0,48
STU_0008,2023-11-05,49,20,0,8,0,77
STU_0008,2023-11-06,33,5,10,34,0,82
STU_0008,2023-11-07,31,6,0,42,0,79
STU_0008,2023-11-08,8,17,0,36,0,61
STU_0008,2023-11-09,26,17,0,13,0,56
STU_0008,2023-11-10,46,13,0,36,0,95
STU_0008,2023-11-11,33,2,0,31,0,66
STU_0008,2023-11-12,21,7,0,18,0,46
STU_0008,2023-11-13,32,12,0,8,0,52
STU_0008,2023-11-14,26,5,0,53,0,84
STU_0008,2023-11-15,29,14,5,35,0,83
STU_0008,2023-11-16,37,11,0,50,0,98
STU_0008,2023-11-17,29,31,0,26,0,86
STU_0008,2023-11-18,35,6,0,21,0,62
STU_0008,2023-11-19,29,5,5,28,5,72
STU_0008,2023-11-20,30,12,0,21,0,63
STU_0008,2023-11-21,29,1,15,72,0,117
STU_0008,2023-11-22,24,2,5,38,0,69
STU_0008,2023-11-23,13,15,0,55,0,83
STU_0008,2023-11-24,46,24,0,16,0,86
STU_0008,2023-11-25,36,11,0,20,0,67
STU_0008,2023-11-26,37,1,0,21,0,59
STU_0008,2023-11-27,31,40,0,0,0,71
STU_0008,2023-11-28,35,1,0,23,0,59
STU_0008,2023-11-29,10,2,0,4,10,26
STU_0008,2023-11-30,23,1,0,40,0,64
STU_0008,2023-12-01,39,1,5,26,0,71
STU_0008,2023-12-02,20,0,0,38,0,58
STU_0008,2023-12-03,37,14,5,22,0,78
STU_0008,2023-12-04,21,2,10,30,0,63
STU_0008,2023-12-05,53,1,0,43,0,97
STU_0008,2023-12-06,36,1,30,66,0,133
STU_0008,2023-12-07,35,1,5,31,0,72
STU_0008,2023-12-08,30,0,0,0,0,30
STU_0008,2023-12-09,42,3,0,33,0,78
STU_0008,2023-12-10,13,5,5,6,0,29
STU_0008,2023-12-11,25,3,0,29,0,57
STU_0008,2023-12-12,29,8,10,39,0,86
STU_0008,2023-12-13,43,13,0,42,0,98
STU_0008,2023-12-14,36,8,0,47,0,91
STU_0008,2023-12-15,28,3,10,27,0,68
STU_0008,2023-12-16,32,2,0,20,0,54
STU_0008,2023-12-17,34,3,5,0,0,42
STU_0008,2023-12-18,35,1,0,7,0,43
STU_0008,2023-12-19,17,3,0,15,0,35
STU_0008,2023-12-20,15,3,0,37,0,55
STU_0008,2023-12-21,28,1,0,27,0,56
STU_0008,2023-12-22,19,26,0,0,0,45
STU_0008,2023-12-23,40,5,0,8,0,53
STU_0008,2023-12-24,29,9,0,16,0,54
STU_0008,2023-12-25,47,8,0,8,0,63
STU_0008,2023-12-26,24,4,0,33,0,61
STU_0008,2023-12-27,27,6,0,32,0,65
STU_0008,2023-12-28,42,3,0,4,0,49
STU_0008,2023-12-29,36,4,0,27,0,67
STU_0009,2023-09-21,50,43,0,0,0,93
STU_0009,2023-09-22,35,2,0,27,0,64
STU_0009,2023-09-23,25,15,0,0,0,40
STU_0009,2023-09-24,26,12,0,23,20,81
STU_0009,2023-09-25,33,13,0,28,0,74
STU_0009,2023-09-26,33,26,0,44,0,103
STU_0009,2023-09-27,46,6,0,43,0,95
STU_0009,2023-09-28,14,4,0,54,0,72
STU_0009,2023-09-29,35,2,0,5,10,52
STU_0009,2023-09-30,38,7,0,20,0,65
STU_0009,2023-10-01,46,0,0,8,0,54
STU_0009,2023-10-02,39,8,0,25,0,72
STU_0009,2023-10-03,30,11,30,19,50,140
STU_0009,2023-10-04,42,20,0,60,0,122
STU_0009,2023-10-05,49,1,0,61,15,126
STU_0009,2023-10-06,17,1,0,7,20,45
STU_0009,2023-10-07,24,4,0,2,0,30
STU_0009,2023-10-08,22,3,0,30,0,55
STU_0009,2023-10-09,34,20,0,22,0,76
STU_0009,2023-10-10,32,4,0,23,0,59
STU_0009,2023-10-11,31,7,5,54,0,97
STU_0009,2023-10-12,36,2,0,25,15,78
STU_0009,2023-10-13,38,3,5,37,0,83
STU_0009,2023-10-14,34,17,0,4,5,60
STU_0009,2023-10-15,16,1,0,16,0,33
STU_0009,2023-10-16,34,6,0,8,0,48
STU_0009,2023-10-17,20,4,10,50,5,89
STU_0009,2023-10-18,12,8,0,36,0,56
STU_0009,2023-10-19,16,0,10,58,0,84
STU_0009,2023-10-20,30,5,0,0,0,35
STU_0009,2023-10-21,26,2,5,24,0,57
STU_0009,2023-10-22,35,1,0,15,0,51
STU_0009,2023-10-23,42,7,0,18,0,67
STU_0009,2023-10-24,37,5,0,7,0,49
STU_0009,2023-10-25,42,0,0,29,0,71
STU_0009,2023-10-26,21,10,0,67,0,98
STU_0009,2023-10-27,19,14,0,17,0,50
STU_0009,2023-10-28,20,6,0,16,0,42
STU_0009,2023-10-29,13,12,0,38,0,63
STU_0009,2023-10-30,23,2,0,27,100,152
STU_0009,2023-10-31,33,4,10,29,0,76
STU_0009,2023-11-01,26,27,5,46,0,104
STU_0009,2023-11-02,20,1,0,30,0,51
STU_0009,2023-11-03,31,0,5,15,0,51
STU_0009,2023-11-04,31,14,0,10,0,55
STU_0009,2023-11-05,36,8,10,26,0,80
STU_0009,2023-11-06,28,4,0,15,30,77
STU_0009,2023-11-07,43,3,0,36,0,82
STU_0009,2023-11-08,49,2,0,54,0,105
STU_0009,2023-11-09,43,19,0,50,0,112
STU_0009,2023-11-10,34,22,0,34,0,90
STU_0009,2023-11-11,18,13,0,11,5,47
STU_0009,2023-11-12,52,9,15,0,0,76
STU_0009,2023-11-13,52,19,0,7,0,78
STU_0009,2023-11-14,39,0,0,27,10,76
STU_0009,2023-11-15,36,10,0,61,0,107
STU_0009,2023-11-16,44,24,0,52,0,120
STU_0009,2023-11-17,16,4,0,22,0,42
STU_0009,2023-11-18,30,11,0,32,10,83
STU_0009,2023-11-19,24,6,0,7,0,37
STU_0009,2023-11-20,18,4,0,29,0,51
STU_0009,2023-11-21,36,1,0,54,20,111
STU_0009,2023-11-22,41,0,0,32,0,73
STU_0009,2023-11-23,39,7,0,53,0,99
STU_0009,2023-11-24,25,7,0,16,0,48
STU_0009,2023-11-25,33,0,5,21,0,59
STU_0009,2023-11-26,16,1,0,31,0,48
STU_0009,2023-11-27,33,1,0,9,0,43
STU_0009,2023-11-28,22,13,0,76,0,111
STU_0009,2023-11-29,42,17,0,29,0,88
STU_0009,2023-11-30,40,2,0,41,0,83
STU_0009,2023-12-01,20,13,20,17,0,70
STU_0009,2023-12-02,22,1,0,28,0,51
STU_0009,2023-12-03,21,4,0,33,0,58
STU_0009,2023-12-04,29,16,0,15,0,60
STU_0009,2023-12-05,31,6,0,42,0,79
STU_0009,2023-12-06,14,4,0,38,0,56
STU_0009,2023-12-07,29,3,0,16,0,48
STU_0009,2023-12-08,22,11,0,18,0,51
STU_0009,2023-12-09,28,2,0,23,0,53
STU_0009,2023-12-10,28,9,0,36,0,73
STU_0009,2023-12-11,40,3,0,19,0,62
STU_0009,2023-12-12,23,28,0,46,0,97
STU_0009,2023-12-13,36,4,10,79,0,129
STU_0009,2023-12-14,48,6,0,40,0,94
STU_0009,2023-12-15,26,9,50,20,0,105
STU_0009,2023-12-16,33,1,5,28,0,67
STU_0009,2023-12-17,34,5,5,31,0,75
STU_0009,2023-12-18,32,5,0,6,0,43
STU_0009,2023-12-19,50,4,0,54,0,108
STU_0009,2023-12-20,15,3,0,46,0,64
STU_0009,2023-12-21,41,14,0,71,0,126
STU_0009,2023-12-22,26,7,0,0,0,33
STU_0009,2023-12-23,27,2,0,28,0,57
STU_0009,2023-12-24,34,13,0,41,20,108
STU_0009,2023-12-25,33,14,10,15,0,72
STU_0009,2023-12-26,22,7,0,55,0,84
STU_0009,2023-12-27,31,1,0,27,0,59
STU_0009,2023-12-28,37,10,0,31,0,78
STU_0009,2023-12-29,35,28,0,20,100,183
STU_0010,2023-09-23,32,8,0,15,0,55
STU_0010,2023-09-24,34,2,0,22,0,58
STU_0010,2023-09-25,24,4,0,15,0,43
STU_0010,2023-09-26,50,9,0,17,0,76
STU_0010,2023-09-27,41,5,0,45,0,91
STU_0010,2023-09-28,26,8,0,43,0,77
STU_0010,2023-09-29,26,16,0,30,0,72
STU_0010,2023-09-30,43,4,0,29,5,81
STU_0010,2023-10-01,34,7,0,8,0,49
STU_0010,2023-10-02,34,7,0,25,0,66
STU_0010,2023-10-03,6,2,0,22,0,30
STU_0010,2023-10-04,41,1,0,13,0,55
STU_0010,2023-10-05,32,4,0,45,0,81
STU_0010,2023-10-06,38,3,10,50,0,101
STU_0010,2023-10-07,32,2,0,39,0,73
STU_0010,2023-10-08,14,1,10,27,0,52
STU_0010,2023-10-09,42,14,0,19,0,75
STU_0010,2023-10-10,20,11,0,41,0,72
STU_0010,2023-10-11,37,8,0,40,0,85
STU_0010,2023-10-12,40,3,0,8,0,51
STU_0010,2023-10-13,23,0,0,3,0,26
STU_0010,2023-10-14,33,6,0,21,0,60
STU_0010,2023-10-15,38,42,10,24,0,114
STU_0010,2023-10-16,10,10,0,27,5,52
STU_0010,2023-10-17,47,14,0,57,5,123
STU_0010,2023-10-18,19,19,0,64,0,102
STU_0010,2023-10-19,34,14,0,44,50,142
STU_0010,2023-10-20,27,20,0,0,0,47
STU_0010,2023-10-21,21,3,0,25,0,49
STU_0010,2023-10-22,24,6,0,11,0,41
STU_0010,2023-10-23,44,9,0,14,0,67
STU_0010,2023-10-24,33,1,0,34,0,68
STU_0010,2023-10-25,18,3,0,10,0,31
STU_0010,2023-10-26,31,4,0,49,0,84
STU_0010,2023-10-27,16,14,0,10,0,40
STU_0010,2023-10-28,40,8,0,21,0,69
STU_0010,2023-10-29,25,20,0,22,0,67
STU_0010,2023-10-30,16,35,0,24,0,75
STU_0010,2023-10-31,30,2,0,42,0,74
STU_0010,2023-11-01,41,5,0,0,15,61
STU_0010,2023-11-02,34,3,0,69,0,106
STU_0010,2023-11-03,30,5,0,3,0,38
STU_0010,2023-11-04,36,1,0,15,0,52
STU_0010,2023-11-05,31,12,0,9,0,52
STU_0010,2023-11-06,38,6,0,15,0,59
STU_0010,2023-11-07,34,5,0,42,0,81
STU_0010,2023-11-08,34,11,30,44,0,119
STU_0010,2023-11-09,25,3,0,26,0,54
STU_0010,2023-11-10,45,4,0,29,0,78
STU_0010,2023-11-11,22,7,0,23,0,52
STU_0010,2023-11-12,26,6,0,33,0,65
STU_0010,2023-11-13,28,14,5,19,0,66
STU_0010,2023-11-14,27,12,10,74,0,123
STU_0010,2023-11-15,20,14,0,55,0,89
STU_0010,2023-11-16,30,4,0,77,0,111
STU_0010,2023-11-17,40,15,0,16,0,71
STU_0010,2023-11-18,40,50,0,19,0,109
STU_0010,2023-11-19,23,10,0,13,0,46
STU_0010,2023-11-20,34,8,0,18,0,60
STU_0010,2023-11-21,45,13,5,56,0,119
STU_0010,2023-11-22,31,2,0,52,0,85
STU_0010,2023-11-23,25,10,30,69,0,134
STU_0010,2023-11-24,30,2,0,21,0,53
STU_0010,2023-11-25,22,28,0,18,0,68
STU_0010,2023-11-26,11,8,0,17,5,41
STU_0010,2023-11-27,25,0,0,19,30,74
STU_0010,2023-11-28,37,3,0,24,0,64
STU_0010,2023-11-29,13,6,0,21,0,40
STU_0010,2023-11-30,43,4,0,61,0,108
STU_0010,2023-12-01,34,9,0,13,0,56
STU_0010,2023-12-02,33,15,0,20,0,68
STU_0010,2023-12-03,33,11,15,0,10,69
STU_0010,2023-12-04,23,14,0,30,0,67
STU_0010,2023-12-05,42,8,5,29,0,84
STU_0010,2023-12-06,28,9,5,18,0,60
STU_0010,2023-12-07,20,8,0,48,0,76
STU_0010,2023-12-08,18,13,0,14,0,45
STU_0010,2023-12-09,27,12,0,23,0,62
STU_0010,2023-12-10,30,24,0,20,0,74
STU_0010,2023-12-11,50,2,0,15,0,67
STU_0010,2023-12-12,34,7,0,38,0,79
STU_0010,2023-12-13,28,0,0,34,0,62
STU_0010,2023-12-14,22,2,0,42,0,66
STU_0010,2023-12-15,33,11,0,11,0,55
STU_0010,2023-12-16,12,18,0,14,5,49
STU_0010,2023-12-17,41,3,0,28,0,72
STU_0010,2023-12-18,25,3,0,23,0,51
STU_0010,2023-12-19,15,4,0,48,0,67
STU_0010,2023-12-20,28,2,0,31,0,61
STU_0010,2023-12-21,24,16,0,46,0,86
STU_0010,2023-12-22,33,12,0,15,5,65
STU_0010,2023-12-23,40,1,0,26,0,67
STU_0010,2023-12-24,24,3,20,28,0,75
STU_0010,2023-12-25,18,2,0,10,0,30
STU_0010,2023-12-26,46,0,0,59,0,105
STU_0010,2023-12-27,34,0,0,42,0,76
STU_0010,2023-12-28,13,3,0,26,0,42
STU_0010,2023-12-29,30,18,0,20,0,68
STU_0010,2023-12-30,44,8,0,14,0,66
STU_0010,2023-12-31,6,20,0,26,0,52
STU_0011,2023-09-06,35,4,0,42,0,81
STU_0011,2023-09-07,21,6,5,52,0,84
STU_0011,2023-09-08,22,12,0,25,0,59
STU_0011,2023-09-09,42,4,0,16,10,72
STU_0011,2023-09-10,29,1,0,10,0,40
STU_0011,2023-09-11,50,16,30,9,0,105
STU_0011,2023-09-12,23,13,0,55,0,91
STU_0011,2023-09-13,17,5,0,68,0,90
STU_0011,2023-09-14,31,11,0,50,10,102
STU_0011,2023-09-15,47,10,0,28,5,90
STU_0011,2023-09-16,40,5,0,15,0,60
STU_0011,2023-09-17,23,10,0,35,0,68
STU_0011,2023-09-18,39,3,0,27,0,69
STU_0011,2023-09-19,37,14,0,33,0,84
STU_0011,2023-09-20,52,26,0,68,0,146
STU_0011,2023-09-21,28,11,0,54,0,93
STU_0011,2023-09-22,33,18,0,13,0,64
STU_0011,2023-09-23,25,0,0,15,0,40
STU_0011,2023-09-24,20,4,0,26,30,80
STU_0011,2023-09-25,26,1,10,29,0,66
STU_0011,2023-09-26,52,13,0,67,0,132
STU_0011,2023-09-27,30,1,30,63,0,124
STU_0011,2023-09-28,38,3,0,49,0,90
STU_0011,2023-09-29,12,27,0,23,0,62
STU_0011,2023-09-30,46,6,0,28,0,80
STU_0011,2023-10-01,31,23,0,20,0,74
STU_0011,2023-10-02,37,25,5,27,0,94
STU_0011,2023-10-03,26,3,0,58,0,87
STU_0011,2023-10-04,36,4,0,17,15,72
STU_0011,2023-10-05,8,8,0,27,0,43
STU_0011,2023-10-06,33,4,0,0,0,37
STU_0011,2023-10-07,23,14,5,13,0,55
STU_0011,2023-10-08,35,5,5,7,10,62
STU_0011,2023-10-09,28,8,0,12,5,53
STU_0011,2023-10-10,23,0,10,62,0,95
STU_0011,2023-10-11,67,5,0,74,0,146
STU_0011,2023-10-12,21,3,0,71,0,95
STU_0011,2023-10-13,33,27,0,22,0,82
STU_0011,2023-10-14,24,3,5,22,20,74
STU_0011,2023-10-15,28,3,0,9,0,40
STU_0011,2023-10-16,18,6,0,23,0,47
STU_0011,2023-10-17,33,38,5,49,0,125
STU_0011,2023-10-18,30,13,0,46,0,89
STU_0011,2023-10-19,43,1,10,28,0,82
STU_0011,2023-10-20,39,49,10,37,0,135
STU_0011,2023-10-21,21,4,0,20,0,45
STU_0011,2023-10-22,36,3,0,15,0,54
STU_0011,2023-10-23,27,1,0,27,0,55
STU_0011,2023-10-24,26,1,0,33,0,60
STU_0011,2023-10-25,6,13,20,39,0,78
STU_0011,2023-10-26,42,1,5,41,0,89
STU_0011,2023-10-27,28,14,0,23,5,70
STU_0011,2023-10-28,18,2,0,20,0,40
STU_0011,2023-10-29,45,17,5,14,0,81
STU_0011,2023-10-30,37,6,5,32,0,80
STU_0011,2023-10-31,16,0,5,46,0,67
STU_0011,2023-11-01,22,7,0,36,0,65
STU_0011,2023-11-02,42,17,0,48,0,107
STU_0011,2023-11-03,24,31,0,23,0,78
STU_0011,2023-11-04,43,4,0,23,0,70
STU_0011,2023-11-05,18,3,5,24,0,50
STU_0011,2023-11-06,35,7,0,16,0,58
STU_0011,2023-11-07,37,49,0,12,10,108
STU_0011,2023-11-08,31,0,5,64,0,100
STU_0011,2023-11-09,17,9,0,38,0,64
STU_0011,2023-11-10,41,2,0,11,0,54
STU_0011,2023-11-11,13,6,5,12,0,36
STU_0011,2023-11-12,40,21,0,38,0,99
STU_0011,2023-11-13,21,25,0,17,15,78
STU_0011,2023-11-14,26,16,0,45,0,87
STU_0011,2023-11-15,20,1,0,43,0,64
STU_0011,2023-11-16,27,0,0,54,100,181
STU_0011,2023-11-17,15,2,0,9,0,26
STU_0011,2023-11-18,49,11,0,10,0,70
STU_0011,2023-11-19,31,4,0,21,0,56
STU_0011,2023-11-20,48,2,0,40,0,90
STU_0011,2023-11-21,11,1,0,41,0,53
STU_0011,2023-11-22,40,2,0,48,30,120
STU_0011,2023-11-23,14,11,0,26,10,61
STU_0011,2023-11-24,17,2,10,27,30,86
STU_0011,2023-11-25,39,8,0,28,0,75
STU_0011,2023-11-26,29,15,0,11,0,55
STU_0011,2023-11-27,23,5,0,16,0,44
STU_0011,2023-11-28,31,4,0,46,10,91
STU_0011,2023-11-29,32,4,0,38,0,74
STU_0011,2023-11-30,34,35,0,44,0,113
STU_0011,2023-12-01,40,1,0,16,0,57
STU_0011,2023-12-02,16,3,0,32,0,51
STU_0011,2023-12-03,38,7,0,30,0,75
STU_0011,2023-12-04,31,3,10,0,0,44
STU_0011,2023-12-05,33,23,0,47,0,103
STU_0011,2023-12-06,31,1,0,36,0,68
STU_0011,2023-12-07,37,3,0,71,0,111
STU_0011,2023-12-08,25,4,0,4,0,33
STU_0011,2023-12-09,41,0,0,30,0,71
STU_0011,2023-12-10,8,2,0,25,0,35
STU_0011,2023-12-11,43,6,0,17,50,116
STU_0011,2023-12-12,16,4,0,40,0,60
STU_0011,2023-12-13,35,18,0,21,30,104
STU_0011,2023-12-14,27,3,10,47,0,87
STU_0012,2023-09-01,36,3,0,20,0,59
STU_0012,2023-09-02,24,12,0,29,0,65
STU_0012,2023-09-03,19,8,0,27,0,54
STU_0012,2023-09-04,33,3,0,37,0,73
STU_0012,2023-09-05,25,12,0,25,0,62
STU_0012,2023-09-06,52,8,0,7,0,67
STU_0012,2023-09-07,20,1,0,45,0,66
STU_0012,2023-09-08,20,22,0,10,10,62
STU_0012,2023-09-09,42,16,0,18,15,91
STU_0012,2023-09-10,23,23,0,16,0,62
STU_0012,2023-09-11,19,10,5,12,0,46
STU_0012,2023-09-12,25,11,5,52,0,93
STU_0012,2023-09-13,33,2,0,44,0,79
STU_0012,2023-09-14,19,1,0,47,0,67
STU_0012,2023-09-15,48,6,0,28,0,82
